"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2020,136643481,6,10,,153532779
2020,136643502,10,,,153529880
2020,136646568,29,1,,153532824
2020,136643651,13,500,,153530032
2020,136643651,20,6000,,153530033
2020,137199444,63,484,,154201461
2020,137199444,25,1,,154201459
2020,137074818,3,5000,,154036373
2020,137074818,38,40,,154036374
2020,137074813,38,40,09-DEC-20,154036368
2020,137074914,11,5,,154041579
2020,137074914,10,,,154041578
2020,137070545,20,20,,154041649
2020,137075061,10,,,154036657
2020,136643040,10,,,153529358
2020,137199179,63,1600,,154201130
2020,137199179,11,1,,154201126
2020,136270440,36,2068,,153052818
2020,136274702,10,,,153050431
2020,136274730,38,400,,153050463
2020,136274784,3,1800,,153050528
2020,136270503,63,61,,153052892
2020,136270503,16,30,,153052890
2020,136270517,63,2,,153052903
2020,136274805,63,2,,153050559
2020,136270648,34,15,,153053062
2020,136275017,28,1,,153050803
2020,136275243,63,7000,18-JAN-21,153051066
2020,124245650,10,,,137884470
2020,136264296,63,1,,153048554
2020,136264337,63,1,,153048631
2020,136264365,8,400,,153048668
2020,136269278,3,1,,153052480
2020,124241526,26,1,,137882603
2020,124241611,29,1,,137882706
2020,129119656,19,34,,143862447
2020,136249296,10,,,153028344
2020,136249304,10,,,153028352
2020,136249316,29,1,,153028373
2020,136249356,61,100,,153028411
2020,136249527,8,5,,153028638
2020,136252455,63,250,06-SEP-20,153033437
2020,136252461,63,250,,153028698
2020,136252452,35,350,,153033436
2020,136252501,10,,,153033494
2020,136254721,3,10000,,153028864
2020,136254720,3,10000,24-OCT-20,153028863
2020,136254726,10,,,153028868
2020,136254726,11,1,,153028869
2020,136252774,10,1,,153033799
2020,136252783,11,1,,153033812
2020,136252282,63,1,,153033253
2020,136252281,63,1,02-MAY-20,153033252
2020,136249400,8,4,,153028455
2020,136249393,63,200,,153028450
2020,136249407,20,86,,153033278
2020,136249463,36,1249,,153028547
2020,136252403,3,500,24-JAN-20,153028607
2020,136252405,3,500,,153028609
2020,136254630,9,0,,153033489
2020,136254630,19,100,,153033492
2020,136254630,51,0,,153028756
2020,136254611,3,5000,12-AUG-20,153028738
2020,136252503,63,1,,153033509
2020,136252503,3,5000,,153028740
2020,136254685,11,5,,153028820
2020,136254685,10,,,153028818
2020,136254689,20,40,,153028825
2020,136254745,3,1000,23-MAY-20,153028889
2020,136254750,3,1000,,153028897
2020,136254779,35,1,,153028934
2020,136252646,36,299,,153033673
2020,136252646,16,19,,153029026
2020,136252671,10,,,153033689
2020,136252671,11,1,,153033690
2020,136252671,63,1,,153033695
2020,136252665,24,1200,,153029050
2020,136254931,6,220,,153029119
2020,136254942,10,,,153033739
2020,136254980,13,400,,153029174
2020,136252733,2,825,,153029139
2020,136252783,10,,,153033811
2020,136255016,10,,,153033816
2020,136252789,63,1,,153033819
2020,136255032,3,1,,153033838
2020,136255090,10,,,153033878
2020,136252933,63,51,,153033961
2020,136252933,20,344,,153029406
2020,136252933,9,0,,153029393
2020,136255285,63,150,,153029556
2020,136255328,35,200,,153029597
2020,136255357,29,450,,153034152
2020,136257560,21,1,,153032095
2020,136257561,20,2600,,153032096
2020,136257680,6,50,,153032230
2020,136257664,6,50,13-MAR-20,153036319
2020,136259860,6,22,,153032217
2020,136258217,67,1,,153036851
2020,136258233,10,,,153036866
2020,136258277,9,0,,153037906
2020,136260377,63,14,,153036945
2020,136260374,63,14,28-JUN-20,153036941
2020,136258367,63,500,,153038022
2020,136260442,6,182,,153038036
2020,136258421,20,1288,,153038099
2020,136258436,63,1,,153038113
2020,136258435,63,1,19-SEP-20,153038112
2020,136260547,19,13,22-MAR-20,153038180
2020,136258493,19,13,,153037124
2020,136258662,20,1500,,153037269
2020,136258683,20,95,,153038398
2020,136260703,20,499,,153038414
2020,136258838,2,216,13-DEC-20,153038597
2020,136258842,2,216,,153038600
2020,136260847,3,1,30-MAR-20,153038627
2020,136260848,3,1,,153038628
2020,136258950,3,1,,153042513
2020,136260923,3,1,31-MAR-20,153038728
2020,136258962,63,75,,153038739
2020,136259056,63,1,,153038859
2020,136259056,8,206,,153038858
2020,136259100,19,50,,153042662
2020,136261047,11,1,,153038917
2020,136259193,7,730,,153039016
2020,136261143,19,27,,153042789
2020,136261246,19,136,,153042891
2020,136261245,19,136,15-AUG-20,153042890
2020,136259381,36,3305,,153039230
2020,136259381,63,20,,153039231
2020,136259469,6,2,,153042992
2020,136261355,10,,,153043026
2020,136261360,6,450,,153043033
2020,136261358,29,20,,153043030
2020,136261360,25,200,,153043034
2020,136261364,20,800,,153039392
2020,136261374,20,1,,153043050
2020,136261387,63,1,,153043068
2020,136264629,63,17,,153039515
2020,136261478,3,40000,,153043178
2020,136261580,13,173,,153039683
2020,136264792,19,113,02-NOV-20,153039690
2020,136261590,19,113,,153039691
2020,136261598,19,215,,153043326
2020,136261597,19,215,02-NOV-20,153043321
2020,136264868,25,340,,153039760
2020,136264876,6,55,04-NOV-20,153043415
2020,124244135,16,260,,137885781
2020,136229771,10,,,152999970
2020,136229930,10,,,153000118
2020,136229703,10,,,152996017
2020,136226360,24,1,,152996391
2020,136230045,11,4,,152996414
2020,136230045,10,,,152996413
2020,136226379,3,25000,18-AUG-20,152996426
2020,136229703,11,1,,152996018
2020,136230059,3,25000,,152996427
2020,136226394,8,20,20-AUG-20,153000277
2020,136226395,8,20,,153000278
2020,136230093,20,3000,,152996475
2020,136230125,20,750,,152996512
2020,136230196,18,1,,153000372
2020,136230277,20,500,,153000457
2020,136230277,2,5,,153000455
2020,136230333,63,25,,153000511
2020,136230333,30,1,,152996760
2020,136230468,8,32,,152996943
2020,136226702,10,,,153000659
2020,136226702,11,1,,153000660
2020,136226783,13,300,20-NOV-20,152997122
2020,136230616,13,300,,153000752
2020,136226868,17,52631,,153000832
2020,136226874,38,800,,153000857
2020,136226916,3,1,,153000903
2020,136226921,63,1500,,153000904
2020,136230838,63,1,,153002393
2020,136226948,3,10000,16-NOV-20,153000925
2020,136230873,3,25000,,153000949
2020,136226992,11,1,,153000996
2020,136230998,10,,,153002579
2020,136230998,11,1,,153002593
2020,136231032,63,1,,153002627
2020,136231044,11,3,,153002631
2020,136231044,10,,,153002630
2020,136227215,20,370,01-MAR-20,153001244
2020,124244350,38,3500,,137888159
2020,136227217,20,400,,153001245
2020,136231203,11,1,,153002834
2020,136231271,63,50,,153001322
2020,136231502,63,530,,153003192
2020,136231569,28,1000,,153003276
2020,136231723,3,1,,153003460
2020,136227626,63,330,,153003486
2020,136231745,63,330,28-FEB-20,153003484
2020,136243700,19,48,,153016719
2020,136237871,35,200,,153016831
2020,136243792,67,1,,153016834
2020,136237922,13,1,,153018151
2020,136244021,31,1000,,153017099
2020,136243988,20,1200,,153017062
2020,136238079,19,71,,153018333
2020,136244161,10,10,,153018423
2020,136238155,10,10,29-NOV-20,153018422
2020,136244211,7,200,,153017318
2020,136244303,25,70,21-APR-20,153022413
2020,136238256,25,70,,153022429
2020,136238313,63,450,,153022509
2020,136244485,38,25,,153018700
2020,136244485,63,500,,153022631
2020,136244510,6,11,,153022657
2020,136244510,8,2,,153022658
2020,136244534,10,,,153022682
2020,136244534,11,1,,153022683
2020,136244558,63,100,,153018734
2020,136238414,36,430,08-OCT-20,153022691
2020,136238414,63,20,08-OCT-20,153018739
2020,136238414,54,150,08-OCT-20,153022692
2020,136238421,36,860,,153018740
2020,136238421,54,150,,153018741
2020,136238421,63,690,,153018742
2020,136244577,10,,,153022727
2020,136244577,11,1,,153022728
2020,136244631,11,1,,153022788
2020,136238469,10,,,153018807
2020,136238469,11,20,,153018809
2020,136244852,19,76,,153023045
2020,136244926,67,1,,153023125
2020,136244987,10,,,153023209
2020,136244995,20,2500,,153023219
2020,136238707,10,,,153023242
2020,136244997,6,34,,153023216
2020,136244997,16,9,,153023224
2020,136245043,30,60,,153019108
2020,136238702,35,1,,153019072
2020,136238810,7,2695,,153023410
2020,136245217,19,44,,153023429
2020,136238878,9,0,,153023494
2020,136238879,10,,,153019301
2020,136245446,10,,,153023749
2020,136245446,11,15,,153023750
2020,136245452,3,1,,153023612
2020,136245431,16,299,,153023732
2020,136245514,10,,,153023837
2020,136239074,19,41,03-JUN-20,153019494
2020,136239075,19,41,,153019495
2020,136239092,15,500,,153019520
2020,124247901,10,,,137898616
2020,124247928,10,,,137890378
2020,124255360,10,,,137898759
2020,124251786,3,200,,137898853
2020,123834683,29,100,,137332450
2020,124251005,10,,,137897907
2020,124251103,36,330,,137893980
2020,124251113,10,,,137889973
2020,136230208,10,,,153000393
2020,136230208,11,3,,153000395
2020,136230219,10,,,153000399
2020,136230219,11,1,,152996624
2020,136230248,20,1500,,152996662
2020,136226577,20,29000,,152996787
2020,136230507,63,250,,152996990
2020,136230576,19,388,,152997075
2020,136226571,20,1,,152996762
2020,136230398,11,2,,152996861
2020,136230398,10,,,152996859
2020,136226651,29,350,,152996903
2020,136230574,19,388,30-AUG-20,152997072
2020,136226922,15,550,,153000910
2020,136226954,3,600,,153002403
2020,136227001,19,141,,153000973
2020,136227027,10,,,153001044
2020,136230993,63,1,,153002595
2020,136227168,63,2,,153001201
2020,136227211,21,770,,153002806
2020,136231263,20,200,,153001307
2020,136227313,63,1200,,153001371
2020,136227350,3,1,,153003036
2020,136231368,10,,,153003039
2020,136231408,10,,,153003071
2020,136227409,63,40,,153001499
2020,136227469,10,,,153001564
2020,136227469,11,1,,153001566
2020,136231619,3,150,,153001676
2020,136231663,10,,,153001713
2020,136227666,7,500,,153001832
2020,136227695,10,,,153003600
2020,136231906,6,80,,153003691
2020,136231937,10,,,153001944
2020,136227786,10,,,153001960
2020,136227786,63,10,,153001964
2020,136227890,3,1,,153002095
2020,136227887,35,200,,153002094
2020,136232139,21,1281,,153003963
2020,136227926,63,26,,153002136
2020,136232342,13,200,,153004203
2020,136228069,63,2200,,153002285
2020,136232452,63,2,,153004316
2020,136228144,3,1,,153004314
2020,136232604,19,10,,153004504
2020,136228294,24,3000,,153004550
2020,136232663,63,0,,153004577
2020,136232713,30,1,,153004630
2020,136232713,3,1,,153004629
2020,125198108,38,500,,139214075
2020,125198109,25,300,29-FEB-20,139214076
2020,125198110,25,300,,139214077
2020,125198111,20,400,,139214078
2020,125198112,38,400,,139214079
2020,125198113,19,179,,139214080
2020,125197571,2,53,,139213447
2020,125192517,10,,,139200900
2020,125197604,54,287,,139213499
2020,125197604,26,178,,139213498
2020,125197606,20,150,,139213501
2020,125197623,20,400,,139213526
2020,125197642,10,,,139213550
2020,125197645,38,1,,139213554
2020,125197656,63,1000,,139213565
2020,125197663,10,,,139213572
2020,125197662,20,1,,139213571
2020,125197673,26,1,,139213582
2020,125197673,36,1,,139213583
2020,125197673,63,1,,139213584
2020,125197676,10,,,139213587
2020,125197692,11,1,,139213609
2020,125197692,10,,,139213608
2020,125197694,38,2600,,139213611
2020,125197710,26,1,,139213625
2020,125197709,37,1,,139213624
2020,125197712,8,1,,139213627
2020,125197713,10,,,139213628
2020,125197716,63,65,,139213631
2020,125197721,6,120,,139213636
2020,125197720,6,120,09-FEB-20,139213635
2020,125197722,63,1,,139213637
2020,125192546,10,,,139200930
2020,125197723,63,80,,139213638
2020,125202486,6,43,26-FEB-20,139210864
2020,125202487,6,43,,139210865
2020,125197036,63,37,,139212822
2020,125197732,11,1,,139213648
2020,125197732,10,,,139213647
2020,125197734,63,2,,139213650
2020,125197735,67,1,,139213651
2020,125197745,20,1,,139213663
2020,125197748,63,0,,139213665
2020,125197750,63,1,,139213667
2020,125197753,63,65,,139213672
2020,125197754,20,148,,139213673
2020,125197754,63,50,,139213674
2020,125197757,19,98,,139213677
2020,125197756,11,1,,139213676
2020,125197760,8,157,10-FEB-20,139213680
2020,125197761,8,157,,139213681
2020,125197762,63,220,11-FEB-20,139213682
2020,125197763,63,220,,139213683
2020,125197765,63,35,,139213685
2020,125197764,63,35,10-FEB-20,139213684
2020,125197766,67,1,,139213686
2020,125197767,26,1000,,139213687
2020,125197767,63,400,,139213688
2020,125197768,4,1000,,139213689
2020,125197769,63,5700,,139213690
2020,125197770,63,245,,139213691
2020,125197771,2,43,11-FEB-20,139213692
2020,125197772,2,43,,139213693
2020,125197774,10,,,139213694
2020,125197776,19,80,,139213696
2020,125197775,16,500,,139213695
2020,125197777,67,1,,139213697
2020,125197779,63,100,,139213698
2020,125197781,6,98,,139213701
2020,125197781,63,102,,139213702
2020,125197780,6,98,12-FEB-20,139213699
2020,125197780,63,102,12-FEB-20,139213700
2020,125197782,19,4,12-FEB-20,139213703
2020,125197783,19,4,,139213704
2020,125197784,16,400,,139213705
2020,125197785,10,,,139213706
2020,125197786,63,1,,139213707
2020,125197787,10,,,139213708
2020,125197788,10,,,139213709
2020,125197790,9,0,,139213711
2020,125197790,25,2,,139213713
2020,125197790,63,1000,,139213715
2020,125197789,63,1,12-FEB-20,139213710
2020,125197790,20,20,,139213712
2020,125197790,36,6000,,139213714
2020,125197791,38,2000,,139213716
2020,125197792,63,126,,139213717
2020,125197793,63,100,13-FEB-20,139213718
2020,125197794,63,100,,139213719
2020,125197795,35,1000,,139213720
2020,125197796,20,50,,139213721
2020,125197797,19,1,,139213722
2020,125197799,3,4500,,139213724
2020,125197798,3,4500,13-FEB-20,139213723
2020,125197800,19,12,,139213725
2020,125197802,6,35,,139213727
2020,125197801,6,35,13-FEB-20,139213726
2020,124241535,8,73,,137882612
2020,124251521,63,1200,,137898515
2020,124251657,38,1,,137894403
2020,124251655,38,1,30-JAN-20,137890394
2020,125197803,20,4963,,139213728
2020,125197805,6,115,,139213730
2020,125197804,6,50,13-FEB-20,139213729
2020,125197806,8,13,13-FEB-20,139213732
2020,125197806,2,29,13-FEB-20,139213731
2020,125197807,2,29,,139213733
2020,125197807,8,13,,139213734
2020,125197808,63,0,,139213735
2020,125197809,67,1,,139213736
2020,125197810,19,8,,139213737
2020,125197813,63,17,,139213740
2020,125197814,10,,,139213741
2020,125197815,63,1562,,139213742
2020,125197816,63,500,,139213743
2020,125197817,63,300,,139213744
2020,125197818,38,500,,139213745
2020,125197820,7,1100,,139213747
2020,125197819,63,100,,139213746
2020,125197820,63,500,,139213748
2020,125197821,16,400,,139213749
2020,125197822,20,1,,139213750
2020,125197823,63,20,,139213753
2020,125197823,20,360,,139213752
2020,125197823,9,0,,139213751
2020,125197825,67,1,,139213756
2020,125197824,10,,,139213754
2020,125197825,63,700,,139213755
2020,125197826,63,100,,139213757
2020,125197827,17,800,,139213758
2020,125197828,63,30,,139213759
2020,125197829,2,14,,139213760
2020,125197830,63,2800,,139213761
2020,125197831,10,,,139213762
2020,125197832,25,250,,139213763
2020,125197833,63,100,,139213764
2020,125197834,63,175,,139213765
2020,125197836,13,199,,139213767
2020,125197835,13,199,16-FEB-20,139213766
2020,125197837,3,1080,,139213768
2020,125197838,67,1,,139213770
2020,125197837,63,400,,139213769
2020,125197839,63,2000,,139213771
2020,125197840,63,665,,139213772
2020,125197841,63,500,,139213773
2020,125197842,63,14,,139213774
2020,125197843,6,16,,139213775
2020,125197844,63,130,,139213776
2020,125197845,20,100,,139213777
2020,125197846,63,50,15-FEB-20,139213778
2020,125197847,63,50,,139213779
2020,125197848,37,500,,139213780
2020,125197849,38,500,,139213781
2020,125197850,26,500,16-FEB-20,139213782
2020,125197851,26,500,,139213784
2020,125197850,63,35,16-FEB-20,139213783
2020,125197851,63,35,,139213785
2020,125197852,63,20,,139213786
2020,125197853,63,1,,139213787
2020,125197854,13,600,,139213788
2020,125197855,63,300,,139213789
2020,125197856,6,100,,139213790
2020,125197857,25,60,,139213794
2020,125197857,21,1,,139213792
2020,125197857,20,157,,139213791
2020,125197857,22,0,,139213793
2020,125197858,13,550,,139213795
2020,125197860,19,244,,139213797
2020,125197859,19,244,16-FEB-20,139213796
2020,125197862,63,26,,139213799
2020,125197861,63,26,16-FEB-20,139213798
2020,125197863,19,12,,139213800
2020,125197864,30,40,,139213801
2020,125197865,63,260,16-FEB-20,139213802
2020,125197866,63,260,,139213803
2020,125197867,38,150,,139213804
2020,125197868,10,,,139213805
2020,125197870,67,1,,139213807
2020,125197869,63,1550,,139213806
2020,125197871,38,200,,139213808
2020,125197872,63,200,,139213809
2020,125197873,13,1150,,139213810
2020,125197874,63,275,,139213811
2020,125197875,63,10,,139213812
2020,125197876,36,1200,,139213813
2020,125197877,10,,,139213814
2020,125197878,38,500,,139213815
2020,125197879,63,5000,,139213816
2020,125197880,38,50,,139213818
2020,125197880,7,40,,139213817
2020,125197881,38,300,,139213819
2020,125197883,26,1500,,139213822
2020,125197883,20,40,,139213821
2020,125197882,38,500,,139213820
2020,125197884,63,100,,139213823
2020,125197885,63,5,,139213824
2020,125197887,3,3000,,139213826
2020,124236856,63,178,,137883182
